ids, screen_name, followers, retweet, inreplyto, favorite, friends, listed, text, location
721728260619374592,AmyCanfield1,2,0,,0,3,0,Pence: Trump knew about Crimea. Trump: Russia won't invade Crimea. Reality: Russia is there. Fact check. #VPdebate2016,
78738160,ohnoarielle,158,0,,0,167,0,"I'm pretty sure that trump/pence new campaign slogan should just be ""He didn't say that."" #vpdebate",
15972765,gailtalk,18842,0,,0,20695,430,"We should judge POTUS cands by VP's they chose to be their running mate as their 1st decision, &amp; obviously that means vote #TRUMP! #VPDebate",
2385495914,cdimare76,250,2567,,0,1310,3,RT @HillaryClinton: .@timkaine just reminded Mike Pence of the bigoted things Trump has said about millions of Americans—and Pence couldn't…,"Amherst, Massachusetts"
1192641,Tuzgai,422,54,,0,591,31,"RT @ddale8: Trump's false claims are creative. Pence's false claims are all like ""nope, [real thing x] didn't happen.""","St Paul, MN"
17057443,americanyogini,851,0,,0,969,59,No actually Trump was totally unaware Crimea happened. @realDonaldTrump is the opposite of genius. He's a dangerous ignoramous #VPDebate,"Florida, USA"
24044018,laurirose,1878,2567,,0,2749,71,RT @HillaryClinton: .@timkaine just reminded Mike Pence of the bigoted things Trump has said about millions of Americans—and Pence couldn't…,"Oakland, Guatemala, Miami, ..."
2227726056,ScythianUnborne,215,72,,0,596,22,RT @ClareMalone: A little fact check about what Trump has said about Putin (he's definitely praised him):  https://t.co/T1fIlZFIJX,"Calgary, Alberta"
740532175720697858,nlesor66,104,324,,0,430,21,"RT @MaxBoot: ""Trump supports our troops."" Except the weak ones with PTSD. Or the losers who get captured.",Deep Weeds USA
275814987,MexiCarli,959,188,,0,718,52,"RT @LOLGOP: Mike Pence hasn't defended Donald Trump but he has described this cool, practical invisible friend he calls Donald Trump.",
3344387495,BurnsieAnn,1184,455,,0,2263,47,"RT @jbarro: I think Pence stepped in a big trap saying Trump used the tax code ""just the way you're supposed to,"" based on a piece I'll hav…",
902244282,J_Berger24,411,1,,0,452,1,RT @riley_mckenzie: Pence and Trump should switch places in their campaign,"Boise, ID"
50058878,AZequalitynow,9,0,maddow,0,90,1,"@maddow #VPDebate Mike Pence is just plain lying about Trump's record, statements and ""policies"" and is condescending while doing so. Shame",
2559438711,RateyourAd,100,1752,,0,463,4,RT @HillaryClinton: Mike Pence claiming that Trump supports our troops and veterans when he insults them and probably doesn't pay taxes is…,"Atlanta, GA"
74014041,GaltsGirl,44208,5,,0,6623,1901,"RT @CharlesHHughes: Trump's plan to rein in debt:

1) Expand military
2) Don't touch entitlements
3)?
4)Lower debt

https://t.co/06vj8KKCIo…",Where the bourbon flows freely
1546947104,Lauradeanneh,233,1,,0,433,28,"RT @MikeTheAverage: Trump and Pence have praised Vladimir Putin over and over again. Pence screaming ""No we didn't"" doesn't change the trut…","Austin, Texas"
2870856798,LadyRajaElise,56,0,,0,207,4,"This #VPDebate is quite entertaining but more importantly, how come no one told me that Hank Venture was running as… https://t.co/6HxUs1FVgt","Washington, DC"
63949692,Curtlando,190,545,,0,559,4,"RT @jbouie: ""I'll defend anything Donald Trump says.""

""Trump says more countries should have nukes. Here is the date stamp.""

""He didn't s…",
2609716288,hslowj,23,143,,0,205,1,"RT @poniewozik: Mike Pence will solidly win this debate in his closing remarks, when he flatly denies that Donald Trump is running for pres…","Virginia, USA"
1623946224,BrooksDslbrooks,1111,329,,0,875,142,RT @TheDemocrats: Take it from a military parent — we can't trust Donald Trump with our troops' lives. #VPDebate https://t.co/4xFCRGSeM0,cheesehead land
3277176643,dapresscoverage,44,50,,0,450,2,RT @ClareMalone: Cognitive dissonance much on Pence/Trump stances on Putin? Pretty notable differentiation to make on nat'l stage. https://…,"San Francisco, CA"
706174397963440128,Micg1965,80,40,,0,128,9,RT @jess_mc: Pence is defending Trump by asserting he never said the things he said. #VPDebate https://t.co/O6siN1bY2i,
246604433,MoroccanLove,1260,9,,0,1889,27,"RT @OHenryHernandez: Trump accepted illegal contribution from ‘proud Muslim’ in Canada

https://t.co/bAxayBEPPn

@HunterHRC2016 @CNNPolitics",NY
18534622,Walter_Dragone,294,0,,0,868,39,VoteHillary2016: .realDonaldTrump said Putin is a better leader than POTUS. And his running mate agrees. https://t.co/esXsqcndCd,3rd rock from the sun...
1411840927,aharborth,218,0,JoyAnnReid,0,458,6,@JoyAnnReid @sallykohn I just tweeted the same thing. Pence must not have gotten the memo that Trump has no plans.,"Salisbury, NC"
2247667190,elmer_a_chile,217,34,,0,369,31,RT @dylanlscott: I feel like we should be more bothered that Mike Pence keeps saying that Donald Trump didn’t say things he definitely said.,
792620006,ecampo12,567,27,,0,789,49,RT @joshgreenman: Can someone make a video of Pence debating Trump on Russia policy?,New York City
761368606311485441,hrctrumpstrump,24,308,,0,40,0,"RT @TheBriefing2016: Donald Trump called social security a ""ponzi scheme.""  

Mike Pence wants to completely privatize it. 

#VPDebate 

ht…",
17056433,IAmSophiaNelson,52198,2567,,0,950,673,RT @HillaryClinton: .@timkaine just reminded Mike Pence of the bigoted things Trump has said about millions of Americans—and Pence couldn't…,"Washington, D.C. "
138577451,SilversunFrenzy,263,1401,,0,483,14,"RT @TheBriefing2016: Mike Pence denied that Donald Trump would put a ban on Muslims. 

It's still on their website. https://t.co/WKJcZLvPrQ…",
2736779506,WendyWhidden,44,0,,0,246,9,#kaine score with stating #pence can't defend #Trump's statements! Kaine is doing great! All Pence can do is shake his head.,"Ohio, USA"
425101034,damarcusmom05,29,0,rahulsood,0,158,1,@rahulsood @timkaine @realDonaldTrump @mike_pence Pence keeps saying Trump never said that lol... Trump said every statement Kaine recited.,PHILLY
19426724,PootzMaGoo,170,21,,0,222,13,"RT @jbarro: All the ""Pence is winning except when he has to defend Trump"" commentary is basically the Lincolns and the play at Ford's Theat…",Kokomo
24233119,hamilcon,14,463,,0,117,1,RT @CNN: Tim Kaine: “The thought of Donald Trump as commander-in-chief scares us to death” https://t.co/kE2PnwqItJ #VPDebate https://t.co/X…,Camano Island
233052530,RobustRepublic,2136,0,,0,2018,62,"#VPdebate #Kaine's invented his own ""facts.""
#Trump has done business world-ovr. Why does Kaine insist on singling out Russia? Failed reset!",U.S.A.
25035940,PersoNick,860,2,,0,2707,26,"RT @CaptTouchback: Pence should say: ""If I have to defend every nut job thing Trump said, we'd be here all night. So, I'm gonna just talk a…",My Own Little World-Earth
3261189109,ronnieboy120,99,13,,0,95,29,RT @FranklinFoer: Kaine has found the gap between Trump and Pence. He's going to use the crowbar to keep widening it.,
773852209188597760,Fati_McGee,31,33,,0,381,0,RT @StuPolitics: Pence needs to watch videos of Trump speeches.  He might know what Trump has said.,"Detroit, MI"
725395220964212741,vb2day,1087,0,,0,35,8,Donald Trump Is Courting 9/11 Truthers: The Weird Reality https://t.co/Y1IpqVYXoW,
65504998,brianornduff,300,573,,0,495,21,"RT @BenReininga: Pence: We're not running a insult-driven campaign! Trump, literally as he was saying it: https://t.co/x9mkBMljAS",What the blue blazes?
96792425,FightNightatJoe,1173,1,,0,2048,107,"RT @ahtrapsm: Again, Kaine says, ""Can you defend Donald Trump's claim?"" and Pence just ignored it. Even his own guy won't stand up for Trum…","Oslo, Norway"
18956073,dcexaminer,70576,0,,0,9077,2413,Kaine claims Trump wants to deport 16 million illegal aliens https://t.co/RXULAwXYTb #VPDebate https://t.co/WVJxBTmDHE,"Washington, DC"
527041602,micah_morrison,1754,161,,0,1339,79,"RT @jbendery: Kaine: Trump didn't even know Russia invaded Crimea.
Pence: ""Oh that's nonsense.""

See here: https://t.co/qjpOrdJmN7",New York & DC.
54609906,dccummings,131,0,,0,188,3,Will there be a 3am tweet fit from Trump?  #mediaethicsdc,"Statesboro, GA"
4918089859,kelitaylor14,40,830,,0,245,0,"RT @goldengateblond: ""I can't believe Hillary called half our voters deplorable!"" said Mike Pence. Here's Trump calling half the COUNTRY de…","Tualatin, OR"
759543321098276865,Jennyhoneybea,88,12,,0,125,0,RT @price_timmy: Mike Pence is the perfect balance for Donald Trump! #MakeAmericaGreatAgain #Trump2016,Kansas
16061529,Deanna9575,789,0,,0,1589,55,"#mikepence has such a sweet, calming voice. So glad #trump chose him as his running mate. #VPDebate","Tampa, FL"
783170646842810368,TheBaristaVote,11,0,,0,107,0,Tim Kaine looks super desperate. #baristas #trump https://t.co/Y7CrTaQUjz,"California, USA"
780548576027869184,FreeMarketHasid,1,0,,0,11,0,"Server, Iran, Syria, ISIS, ransom.  Pence should be the only one talking in a Trump campaign.  #VPDebate",
3080949243,Orlando7770,3474,177,,0,4957,391,RT @philipaklein: Pence and Trump are literally running on two different Russia policies.,"New York, NY"
51244305,MErichmond,319,71,,0,215,33,"RT @jerome_corsi: KAINE making fool of himself -INTERRUPTS, REHEARSED BLAH BLAH - goes to edge of cliff and jumps off, over &amp; over. MALIGNE…","Richmond, VA"
60242617,J0rdan0re0,9106,411,,0,404,441,"RT @KatyTurNBC: Kaine: More nuclear weapons? Pence: He never said that (Trump did. He told @HardballChris Saudi Arabia, S Korea, and Japan…","Las Vegas, Nevada"
237568617,markalexmclenna,3569,1,,0,1494,40,RT @David_Shorr: Shorter Pence: the major achievement of Trump for pol will be keeping Russia from re-encroaching on Ukraine #VPDebate,Alberta
27440672,zepedalearning,169,15,,0,618,5,RT @bigkev308: Mike Pence may be the right choice for Donald Trump but he's the WRONG choice for working families. #VPDebate   Thanx @AFLCI…,Oregon
35463915,lsilverbush,2020,1,,0,868,58,"RT @Joelsberg: Every time Kaine brings up a verified fact about Trump, Pence's only response is to call it an insult #VPDebate",
31498547,DrStephanieCook,45,22,,0,127,2,RT @nprpolitics: #FactCheck Trump’s plan calls for repealing Obamacare &amp; replacing it with health savings accounts. https://t.co/21oQ28Rql8…,NYC
262872528,jhines9,964,33,,0,735,8,RT @MiriamElder: PENCE CALL YOUR OFFICE. Trump Called Russia’s Invasion Of Ukraine “So Smart” In 2014 https://t.co/uxFeVyVvtz,"Nashville, TN"
705572375174082560,JuanitaQPublic,23,75,,0,133,3,RT @kausmickey: Halfway point: Kaine seems effectively vice presidential. Pence seems presidential. Not entirely sure that helps Trump.,
549618461,anataylorx,217,482,,0,432,8,RT @marinarachael: Hot tip: Mike Pence is an insane and terrible monster. https://t.co/bTQ562MDYx https://t.co/VW34RxELXt,the 'Maybe' pile
532844046,ZenJimmy,303,147,,0,475,48,RT @JOMainEvent: Pence and probably 50+ Million people are watching what We Trump supporters have to deal with when debating liberals! We w…,United States
17411252,marclippincott,1019,1135,,0,1676,54,RT @LOLGOP: It was really rude of Tim Kaine to repeat things Donald Trump said in front of Mike Pence.,"Austin, Texas"
240107748,DavidAFrench,45908,8,,10,7380,796,I would bet real money that Donald Trump barely knows what Pence is talking about right now.,
117217500,Atticus_Amber,1309,263,,0,1293,76,"RT @SimonMaloy: KAINE: Donald Trump and Mike Pence have said Putin is a great leader
 
PENCE: no we haven't! https://t.co/eWCr0HtoPK","Sydney, Australia"
1606255836,CoBijou,130,581,,0,288,38,RT @samsteinhp: Kaine is right and Pence is wrong. Trump didn’t know about the Crimea annexation. He also said he was fine with nuclear arm…,Canada
66856915,serpilcr,1155,1196,,0,1759,79,"RT @HillaryClinton: If you can't spot the difference between Pence and Trump on their disastrous economic plans, it's because there isn't o…","Orlando, FL"
239950008,dashingharmon,330,0,,0,421,16,"If Obama and Hillary are so good for Russia, why does Putin favor Trump? #vpdebate",New Orleans
17698331,karlkroger,932,38,,0,2139,31,RT @DanteAtkins: Pence is basically just pretending Donald Trump isn't his running mate,"Piedmont, SD"
2602697556,_DanielBurge_,220,29,,0,677,9,"RT @ObsoleteDogma: There are only two possibilities:

1) Pence isn’t aware of anything Trump has said in the last year 

OR

2) He’s lying…","Boston, MA"
197838315,mllnola,2775,1,,0,2978,260,"RT @tigertrollz: #CryingKaine comes out with smears against Trump as soon as he's cornered. He telegraphs his lies, maybe remnants of a Cat…",rising tide
3239455322,ElHeatle,843,0,ElHeatle,0,444,7,@HeatLifer1995 Trump* my b,
30745844,CwG_NSF,980,0,,0,714,109,"Kaine: Trump said Russia wasn’t in Crimea months after they invaded.
Pence: He knew that.
K: Why’d he say it?
P: (does dance) #VPDebate",~1 AU
755586452520509440,SamELans10,5,145,,0,56,0,RT @fmanjoo: Pence has a good defense: “Those things you’re saying Trump has said are crazy! No one believes anyone would say such crazy th…,"Brooklyn, NY"
48526840,ChefChip,325,47,,0,738,17,RT @H_Lev: Pence denies that Trump didn't know Russia invaded Ukraine. Here's the clip: https://t.co/KJHBIof2Dl,Arlington Va
773003911770800128,woahitsjayla,25,1675,,0,46,0,"RT @timkaine: Trump stood on the debate stage last week and said not paying taxes “makes me smart.”

Guess that makes all the rest of us st…","Nashville, TN"
779418976656977920,Anarky8787,31,263,,0,251,0,"RT @SimonMaloy: KAINE: Donald Trump and Mike Pence have said Putin is a great leader
 
PENCE: no we haven't! https://t.co/eWCr0HtoPK",
301055281,ladyvictoria8,2804,0,elle_tb15,0,2884,89,"@elle_tb15 ..he must not remember what trump says,ever..","on my couch,pa"
220561874,jessicann713,414,0,,0,1067,23,This is exhausting. It's like Mike Pence has no idea he's even running with Trump. What a joke they both are. Cant even listen anymore.,"The STP, Minnesota"
60343,nigelgordijk,568,192,,0,508,44,RT @jpodhoretz: Kind of amazing that Pence keeps saying Trump didn't say things he said. The magical thinking is strong in this ticket.,Canada
22264801,zeitgeistbabe,6596,211,,0,7188,192,RT @samsteinhp: Kaine strategy: Get Trump’s old comments aired to broader audience. Don’t worry about being overly aggressive. Trump on tic…,"Milford, CT."
75080000,TheKay_O,197,32,,0,198,13,"RT @AkilahObviously: This is why boomers gotta understand that the Internet is forever and we KNOW what Trump said. Pence, you can't lie ab…",Las Vegas/Believeland
254581556,aaronjpriest,78,263,,0,284,2,"RT @SimonMaloy: KAINE: Donald Trump and Mike Pence have said Putin is a great leader
 
PENCE: no we haven't! https://t.co/eWCr0HtoPK",Chicago
48005323,ColettePhillips,1877,0,mike_pence,0,1287,112,"@mike_pence you said Donald Trump never praised Putin. Here a reminder https://t.co/ntJbxOzMws
#VPDebate","Boston, MA"
15129030,AnalogMeat,369,22,,0,750,61,"RT @EricBoehlert: Pence: I/Trump never said that. 

everyone on the Internet: you did https://t.co/ddB0LYhUca","Chino, CA"
81276765,iamjorgexolalpa,30798,5,,0,1654,107,RT @MariaESalinas: Pence accuses Kaine/Clinton of running insult driven campaign. Really? And Trump isn't? #VPdebate,"West Hollywood, CA"
4704045876,EdEd38265951,135,10,,0,358,7,RT @LLopezMooney330: @KatrinaPierson @mike_pence these debates always favor the Democrats and #Rigged. That's why I'm voting for #Trump/Pen…,"Ohio, USA"
299923615,ErinBethBranch,170,364,,0,239,11,RT @maureenjohnson: Serious question: does Mike Pence actually KNOW Donald Trump because he seems really unfamiliar. #VPDebate,"Colorado, USA"
115740215,SarahAudelo,2362,2,,0,1317,81,"RT @JessicaLBYRD: ""This isn't the old days where you just say stuff and people believe it"" - @GovPenceIN 

YOU'RE RUNNING WITH DONALD TRUMP…","Washington, DC"
1800210624,G0Bears84,23,0,,0,140,7,Every time Kaine quotes Trump #ThePencil shakes his head. Because he thinks Kaine is lying or he thinks WTF did I get myself into? #VPDebate,California
